650607	അഞ്ചുശരങ്ങളും പോരാതെ മന്മഥന്‍ നിന്‍ ചിരി സായകമാക്കി.	2187311	Kamdev has used your smile as an arrow as all the five arrows were found insufficient.
759844	അവന്റെ കൈയ്യിൽ വളരെയധികം പഴയ നാണയങ്ങൾ ഉള്ളതായി പറയപ്പെടുന്നു.	300555	It is said that he has a lot of old coins.
759847	ഞങ്ങൾ ഈ തുക ജൂൺ മുപ്പതിന് മുമ്പായി അടയ്ക്കാം.	245206	We will pay this amount by June 30.
759849	വോളിബോൾ കളിക്കുന്നതിനിടെ എന്റെ വിരൽ ഉളുക്കി.	34994	I sprained my finger while playing volleyball.
759850	ഈ രാജ്യം ആക്രമണത്തിൽ നിന്നും സുരക്ഷിതമാണ്.	59249	This country is safe from attack.
759852	ഞാൻ വീട്ടിൽ നിന്നിറങ്ങിയ ശേഷം, അഞ്ച് മിനിട്ടിനുള്ളിൽ മഴ പെയ്യാൻ തുടങ്ങി.	246643	It began to rain five minutes after I left home.
759853	ആർക്കും ഗുഹ കണ്ടെത്താനായില്ല.	40355	No one could find the cave.
759854	എട്ടിനും പത്തിനുമിടയ്ക്കാണ് അതു സംഭവിച്ചത്.	42187	It happened between eight and ten.
759855	ഈ വാക്ക് എങ്ങനെയാണ് ഉച്ചരിക്കുന്നത്.	387499	How do you say this word?
759857	ഫ്ലോറൻസ് ഇറ്റലിയിലെ ഏറ്റവും മനോഹരമായ നഗരമാണ്.	2435	Florence is the most beautiful city in Italy.
759858	ഈ നോവൽ മനസ്സിലാക്കാൻ വളരെ പ്രയാസമാണ്.	718392	This novel is very difficult to understand.
759861	എനിക്കാവശ്യം പണം മാത്രമാണ്.	247118	All I want is money.
759862	എന്നെ വിളിക്കാൻ മറക്കരുത്.	321152	Don't forget to call me.
759867	ഞാൻ ഒരു ദിവസത്തിൽ രണ്ടു തവണ പല്ല് തേയ്ക്കും.	321574	I brush my teeth twice a day.
759869	എനിക്ക് കാശ് വേണം.	64620	I want money.
759874	വേനൽ അവധിക്കാലം വളരെ പെട്ടെന്ന് അവസാനിച്ചു.	24306	The summer vacation ended all too soon.
759880	അവൻ പണത്തിനായി ആവശ്യപ്പെട്ടു.	289449	He asked for money.
759883	സമ്പത്തും പ്രശസ്തിയും ഉണ്ടായിട്ടും, അവൻ ദുഃഖിതനാണ്.	67026	For all his wealth and fame, he is unhappy.
759890	അവന് കണക്കിൽ നല്ല മാർക്ക് കിട്ടി.	300237	He got good marks in math.
759892	അവൾ ആ കാഴ്ച കണ്ട് വളരെയധികം അത്ഭുതപ്പെട്ടു.	311212	She was very surprised at the sight.
759898	നഷ്ടപ്പെടുത്താൻ സമയമില്ല.	63030	There is no time to lose.
759901	ആരും അങ്ങനെയൊരു സാധനം കണ്ടിട്ടേയില്ല.	40379	No one ever saw such a thing.
759909	അവൻ എപ്പോഴും കള്ളം പറയുന്നത് കൊണ്ട്, ആരും അവനെ വിശ്വസിക്കാറില്ല.	293243	As he often tells lies, nobody believes him.
759915	ഞാനെപ്പോൾ വിളിക്കുമ്പോഴും, അവൻ പുറത്തായിരിക്കും.	65983	Whenever I call, he is out.
759920	ഈ വീട്ടിൽ രണ്ട് കുളിമുറികളുണ്ട്.	60175	This house has two bathrooms.
762040	ഞാൻ ഒരു ബാങ്കിൽ ജോലി ചെയ്യുന്നു.	663084	I work in a bank.
762042	അവൻ എന്റെ അമ്മയോടു ചോദിച്ചു.	749761	He asked my mother.
762044	ഞാൻ ഈ സിനിമ മുമ്പ് കണ്ടതായി ഓർക്കുന്നു.	60249	I remember having seen this movie before.
762045	എനിക്ക് ഒന്നിനെപ്പറ്റിയും ഭയമില്ല.	256392	I am not frightened of anything.
762069	അവൻ വാതിൽ അടച്ചു.	478255	He closed the door.
762070	എത്ര അതിഥികളുണ്ട്?	436153	How many guests are there?
762073	ഞാൻ ഗോൾഫിന്റെ വലിയ ആരാധകനാണ്.	253771	I'm a big fan of golf.
762766	അവർ അവന് രക്ഷപ്പെടാൻ ഒരവസരം കൊടുത്തു.	317715	They gave him a chance to escape.
762782	ഞാൻ ഞായറാഴ്ച രാവിലെ അവനെ സന്ദർശിച്ചു.	620619	I visited him on Sunday morning.
763856	ഒരു ബാസ്കറ്റ് ബോൾ ടീമിൽ അഞ്ചു കളിക്കാരുണ്ട്.	35410	A basketball team consists of five players.
763857	പ്രധാന മന്ത്രി ഇന്നലെ രാജിവച്ചു.	274267	The Prime Minister resigned yesterday.
763860	ഈ ലോകത്ത് വാക്കുകൾ കൊണ്ട് വിവരിക്കാൻ പറ്റാത്ത പലതും ഉണ്ട്.	2258	There are things in this world which simply cannot be expressed in the form of words.
763861	ഞാൻ എന്റെ ഏറ്റവും മികച്ച വസ്ത്രങ്ങളാണ് ധരിച്ചിരുന്നത്.	256106	I was wearing my best clothes.
763862	റോഡ് മുറിച്ചു കടക്കുമ്പോൾ സൂക്ഷിക്കുക.	44671	Cross the road with care.
763865	പുറത്ത് പോകുന്നതിനു മുമ്പ് ഗ്യാസ് അണച്ചു എന്നുറപ്പ് വരുത്തുക.	266761	Be sure to turn off the gas before you go out.
765259	നാളെ മഴ പെയ്യുമോ?	475766	Will it rain tomorrow?
765260	ഞാൻ പക്ഷികളുടെ സംഗീതം കേട്ടുകൊണ്ടിരുന്നു.	259533	I listened to the music of birds.
765290	ധനം ഒരു നല്ല ഭൃത്യനാണ്, പക്ഷേ ഒരു മോശം യജമാനനും.	18582	Money is a good servant, but a bad master.
765292	അവൾ ഒരു കടയിൽ നിന്ന് മറ്റൊന്നിലേക്ക് പോയി.	310347	She went from one shop to another.
765300	ജാക്ക് ഇവിടെയില്ല.	53170	Jack isn't here.
765305	എനിക്ക് എന്നെങ്കിലും ഒരിക്കൽ ഇംഗ്ലണ്ട് സന്ദർശിക്കണമെന്നുണ്ട്.	66352	I'd like to visit England someday.
766130	അവൻ എനിക്കൊരു അപരിചതനല്ല.	295809	He is no stranger to me.
766132	ഈ ചോദ്യത്തിന് ഉത്തരം പറയാൻ ബുദ്ധിമുട്ടാണ്.	523903	It's difficult to answer this question.
766137	എന്റെ ജന്മദിനം മാർച്ച് 22-നാണ്.	251418	My birthday is on March 22.
766139	ഇതു നിന്റെ പേനയാണോ?	55989	Is this your pen?
766342	ആ കൊക്ക് ഒറ്റക്കാലിൽ നിൽക്കുകയായിരുന്നു.	44971	The crane was standing on one leg.
766343	ഈ പേനകൾ അവന്റേതാണ്.	55276	These pens are his.
766344	എനിക്കൊരു തടിമേശയുണ്ട്.	436655	I have a wooden table.
766345	ദയവായി ഈ കുപ്പി തുറക്കുക.	442957	Please open the bottle.
766346	എനിക്ക് അവന്റെ വാക്ക് വിശ്വസിക്കാൻ കഴിയില്ല.	321923	I can't trust in his word.
766347	അവൾ സമയത്ത് വരുമോ എന്നുള്ളത് സംശയമാണ്.	308338	It is doubtful whether she will come on time.
766348	നീ ജനാല തുറന്നിട്ടിരുന്നോ?	16831	Did you leave the window open?
766349	അവളുടെ ചുറ്റുമുള്ള വിദ്യാർത്ഥികൾ പരീക്ഷയെ പറ്റി സംസാരിക്കുകയായിരുന്നു.	309200	The students around her were talking about the test.
766442	ഈ പാട്ട് ഞങ്ങൾക്ക് സുപരിചിതമാണ്.	60107	This song is familiar to us.
766444	ഞാൻ നിന്നെ കൊല്ലും.	436719	I'll kill you.
766445	ഞാൻ ഉണർന്നിരിക്കുകയാണ്.	323761	I'm awake.
766446	ശാസ്ത്രജ്ഞർക്ക് രണ്ട് ഗ്രഹങ്ങൾ തമ്മിലുള്ള ദൂരം എളുപ്പത്തിൽ കണക്കുകൂട്ടാൻ സാധിക്കും.	23972	Scientists can easily compute the distance between planets.
766448	ഞാൻ അവനെ ഒരു കളിക്കായി വെല്ലുവിളിച്ചു.	260407	I challenged him to a game.
766449	അവസാനം, അവൻ വന്നു.	39875	At last, he came.
766452	എനിക്ക് രാത്രി വൈകിയിരുന്നു ശീലമില്ല.	261992	I am not used to sitting up late at night.
766453	അവൻ ഒരു തെറ്റു വരുത്തി എന്നു കരുതി എനിക്കവനോടു ദേഷ്യമില്ല.	259994	I am not angry with him because he made a mistake.
766459	അവൻ ചൈനയിൽ നിന്നു തിരിച്ചുവന്നിരുന്നു.	301533	He had come back from China.
766722	അവൾക്കെല്ലാം അറിയാം എന്നപ്പോലെയാണ് അവൾ സംസാരിക്കുന്നത്.	312272	She talks as if she knew everything.
766723	അവൾ നാളെ വന്നേക്കും.	662604	She might come tomorrow.
766724	എന്റെ കീശയിൽ കാശില്ല.	285428	I have no money in my pocket.
766725	ഞാൻ ഈജിപ്തിൽ നിന്നാണ്.	436343	I am from Egypt.
766726	അവൾ ഒരു പാചക വിദഗ്ധയാണ്.	325781	She is an expert when it comes to cooking.
766727	മത്സ്യങ്ങൾക്ക് വെള്ളത്തിന് പുറത്ത് ജീവിക്കാൻ സാധിക്കില്ല.	452790	Fish can't live out of water.
766728	അവൻ അവൾ എവിടെയാണ് താമസിക്കുന്നത് എന്നു ചോദിച്ചു.	302663	He asked her where she lived.
766729	അവന് എന്നേക്കാൾ പത്തു കിലോ കൂടുതലാണ്.	526998	He weighs ten more kilos than me.
766732	ആൾക്കാർക്ക് നായകളെ ഇഷ്ടമാണ്.	748550	People love dogs.
766733	ഞാൻ നിന്റെ കൂടെയുണ്ട്.	607750	I'm with you.
767746	നീ ഇന്നലെ വൈകുന്നേരം എന്താണ് ചെയ്തത്?	401798	What did you do yesterday evening?
770370	ഞാൻ ഇപ്പോൾ തന്നെ വരികയാണ്.	52187	I'm coming at once.
770372	ആരോട് ഉപദേശം ചോദിക്കണമെന്ന് എനിക്കറിയില്ല.	259380	I don't know who to ask for advice.
770374	എനിക്ക് കണക്ക് പഠിക്കേണ്ടതായിയുണ്ട്.	258939	I need to study math.
770377	അവൾ അവളുടെ പതിനഞ്ചാം പിറന്നാൾ ഇന്നലെ ആഘോഷിച്ചു.	313809	She celebrated her fifteenth birthday yesterday.
770380	ടോം മീശ വളർത്തുകയാണ്.	37149	Tom is growing a mustache.
770382	നാലിനെ രണ്ട് കൊണ്ട് ഗുണിച്ചാൽ എട്ട് കിട്ടും.	72604	Four multiplied by two is eight.
770383	റഷ്യ വളരെ വലിയ സാമ്പത്തിക പ്രതിസന്ധി നേരിടുകയാണ്.	29368	Russia is facing great financial difficulties.
770384	അതൊരു നിഘണ്ടുവാണ്.	42345	It's a dictionary.
770543	അവൻ പോയി കാണും.	622262	He must have left.
770872	നീയും ഞാനും പുരുഷന്മാരാണ്.	71205	You and I are men.
770875	അവന്റെ വിശദീകരണം തൃപ്തികരമല്ലായിരുന്നു.	45809	His explanation was not satisfactory.
770876	എനിക്ക് സംഗീതം വളരെ ഇഷ്ടമാണ്.	256321	I like music very much.
770877	അവൾ എന്നും രാവിലെ നേരത്തെ എഴുന്നേൽക്കും.	317082	She gets up early every morning.
770949	ഞാൻ ഈ പുസ്തകം ഇന്നലെയാണ് വാങ്ങിച്ചത്.	253749	I bought this book yesterday.
772210	ഞാൻ അവിടെ ചെന്നപ്പോൾ കട അടച്ചിരുന്നു.	254095	The shop was closed when I went there.
772211	ഞാനും പോയി.	262358	I also went.
772212	എനിക്ക് കുട്ടികളില്ല.	257961	I don't have any children.
772213	വിട്ടു കൊടുക്കരുത്	278606	Don't give up!
772214	ഞാൻ അവനെ മുമ്പെവിടെയോ കണ്ടതായി ഓർക്കുന്നു.	284972	I remember having seen him somewhere before.
772215	ഞാൻ ഈ രണ്ട് പുസ്തകങ്ങളും വായിച്ചിട്ടുണ്ട്.	55076	I've read both these books.
772216	നിനക്കിഷ്ടമാണെങ്കിൽ, ഞാൻ നിന്നെ ചെസ്സ് കളിക്കാൻ പഠിപ്പിക്കാം.	29867	If you like, I will teach you to play chess.
772217	അവനെ കണ്ടപ്പോൾ തന്നെ ഞാൻ പൊട്ടിച്ചിരിക്കാൻ തുടങ്ങി.	307799	As soon as I saw him, I burst into laughter.
772218	എന്റെ അച്ഛൻ ഒരു ബാങ്ക് ക്ലാർക്കാണ്.	251673	My father is a bank clerk.
772221	അവർ എന്നെ കൊല്ലും.	279553	They'll kill me.
772222	യുദ്ധം തീർന്ന വർഷമാണ്, ഞാൻ ജനിച്ചത്.	273275	The year the war ended, I was born.
772223	ഞാൻ സ്റ്റേഷനിലെത്തിയപ്പോഴേക്കും തീവണ്ടി പുറപ്പെട്ടു കഴിഞ്ഞിരുന്നു.	246614	When I arrived at the station, the train had already left.
772224	ഡേവിഡ് വീട്ടിൽ കാണാൻ വഴിയില്ല.	742119	David can't be at home.
776021	നിന്റെ ഉപന്യാസത്തിൽ വളരെയധികം അക്ഷരതെറ്റുകളുണ്ട്.	17333	There are several spelling errors in your essay.
776092	എന്നെ വിരുന്നിലേക്ക് ക്ഷണിച്ചതിന് നന്ദി.	35673	Thank you for inviting me to the party.
776093	അവൾക്ക് ഫെബ്രുവരിയിൽ പതിനേഴ് തികയും.	704969	She'll be seventeen in February.
777649	ഞങ്ങൾ ഇംഗ്ലീഷ് വായിക്കാൻ പഠിച്ചു.	248452	We learned how to read English.
779085	ദയവായി നിങ്ങളുടെ വീടിനെ പറ്റി എഴുതുക.	70789	Please write about your home.
779135	നിനക്ക് ഈ നിഘണ്ടുവിൽ ആശ്രയിക്കാം.	58823	You can depend on this dictionary.
779136	പതുക്കെ നടക്കുക.	30117	Walk slowly.
779137	ഞങ്ങൾ വളരെയധികം ക്ഷീണിച്ചിരുന്നു.	248234	We were very tired.
779139	ഞാൻ എന്നും രാവിലെ ആറ് മണിക്ക് എഴുന്നേൽക്കും.	261797	I get up at six every morning.
780407	എന്നെങ്കിലും ഒരിക്കൽ എനിക്ക് ഇംഗ്ലണ്ടിൽ പോകണമെന്നുണ്ട്.	66377	Someday I'd like to go to England.
780408	ഞാൻ നിന്നെ പിന്നെ എപ്പോഴെങ്കിലും വിളിക്കാം.	32697	I'll call you some other time.
780410	എവറസ്റ്റ് കൊടുമുടി ആദ്യമായി കീഴടക്കിയതാരാണെന്ന് നിനക്കറിയാമോ?	40430	Do you know who conquered Mt. Everest first?
780411	ഞാൻ നിനക്ക് ഈ പുസ്തകം തരാം.	56849	I will give you this book.
780412	ഞാൻ മനസ്സിലാക്കുന്നു.	433468	I understand.
780413	ഞങ്ങൾക്ക് ആവശ്യത്തിന് സമയമുണ്ട്.	263985	We have enough time.
780414	ഞാൻ മൃഗങ്ങളെ പറ്റിയുള്ള ഒരു പുസ്തകം വാങ്ങിച്ചു.	259709	I bought a book about animals.
780415	പുറത്ത് ഇരുട്ടാണ്.	22004	It is dark outside.
780416	എന്റെ സുഹൃത്തിന് ഇംഗ്ലീഷ് പരീക്ഷയിൽ നല്ല മാർക്ക് കിട്ടി.	324358	My friend got good marks in the English examination.
780417	എന്റെ തൊണ്ട വരണ്ടിക്കുകയാണ്.	680748	My throat is dry.
780420	എനിക്ക് ഈ വാക്കിന്റെ അർത്ഥം മനസ്സിലാകുന്നില്ല.	253693	I can't understand the meaning of this word.
780449	അവൻ അവന്റെ അച്ഛന്റെ കാൽപ്പാടുകൾ പിന്തുടർന്നു.	303365	He followed in his father's footsteps.
780453	ഇന്ന് തിങ്കളാഴ്ചയാണ്.	516321	Today is Monday.
780454	എന്നെ സഹായിക്കൂ.	266065	Help me.
780455	അവളുടെ മുടി നീണ്ടതാണ്.	309627	Her hair is long.
780457	ഒരു വാക്ക് പോലും മിണ്ടാതെ അവൾ പോയി.	707423	She left without saying even a single word.
780460	ഞാൻ ഈ കഥ കേട്ടിട്ടുണ്ട്.	43281	I have heard the story.
780461	നീ എപ്പോഴാണ് പുകവലി ഉപേക്ഷിക്കാൻ പോകുന്നത്?	70202	When are you going to quit smoking?
780462	ആകാശം ഇരുണ്ടിരുന്നു.	680634	The sky was dark.
780463	അവൻ ഭയപ്പെടാൻ തുടങ്ങി.	289995	He began to feel afraid.
780464	ഇറച്ചിയുടെ വില കുറഞ്ഞു.	281001	The price of meat dropped.
780466	അവൻ വളരെ എളുപ്പത്തിൽ പദപ്രശ്നം പൂരിപ്പിച്ചു.	290466	He did the crossword with ease.
780467	നീ വീട്ടിൽ നിന്ന് കുറച്ച് നേരത്തെ പുറപ്പെട്ടിരുന്നുവെങ്കിൽ നിനക്ക് സമയത്ത് എത്താമായിരുന്നു.	31256	If you had left home a little earlier you would have been in time.
780468	ഞങ്ങൾ സ്കൂളിലേക്ക് പഠിക്കാനാണ് പോകുന്നത്.	249354	We go to school to study.
780469	അവൾ കരയാതിരിക്കാൻ ശ്രമിച്ചു.	317478	She tried not to shed tears.
780470	അവൻ ഒന്നുമല്ല.	291799	He's nothing.
780471	ചന്ദ്രൻ ഭൂമിയുടെ ഏക ഉപഗ്രഹമാണ്.	238831	The moon is the earth's only satellite.
781048	എനിക്ക് നീ ചിരിക്കുന്ന രീതി ഇഷ്ടമാണ്.	17051	I like the way you smile.
781052	ഈജിപ്തിലെ പിരമിഡുകൾ ലോകത്തിലെ ഏഴ് അത്ഭുതങ്ങളിൽ ഒന്നാണ്.	682468	The pyramids of Egypt are one of the seven wonders of the world.
781056	ഞാൻ ജപ്പാനിൽ രണ്ട് വർഷം മുമ്പാണ് വന്നത്.	252542	I came to Japan two years ago.
781058	അവസാനം, അവർ ഒരു തീരുമാനത്തിൽ എത്തി.	39858	At last, they came to a decision.
781060	ഇംഗ്ലീഷ് നന്നായി സംസാരിക്കാൻ അത്ര എളുപ്പമല്ല.	52991	It is not easy to speak English well.
781061	വേറെ എന്താണ് നിനക്ക് വേണ്ടത്?	274613	What else do you want?
781066	എനിക്ക് രാത്രി ഉറങ്ങാൻ കഴിയുന്നില്ല.	318679	I can't sleep at night.
781067	അവൾ പുകവലി നിർത്തി.	311562	She stopped smoking.
781070	അവൻ എനിക്ക് ഒരു നല്ല സമ്മാനം തന്നു.	297673	He gave a nice present to me.
781621	അവന് ഗോൾഫ് എങ്ങനെയാണ് കളിക്കുന്നതെന്ന് അറിയില്ല.	289976	He doesn't know how to play golf.
781623	ഞാൻ കുറച്ച് ദിവസത്തേക്ക് പട്ടണം വിടുകയാണ്.	271061	I am leaving town for a few days.
781624	അവൾക്ക് ഈ പൂച്ചകളെ ഇഷ്ടമാണ്.	488218	She likes these cats.
781627	ഞാൻ എന്റെ മാതാപിതാക്കളുടെ കൂടെയാണ് ജീവിക്കുന്നത്.	262220	I live with my parents.
781628	അവൻ ആ മഞ്ഞ വീട്ടിലാണ് താമസിക്കുന്നത്.	294169	He lives in that yellow house.
781629	എനിക്ക് രണ്ട് ക്യാമറകളുണ്ട്.	253340	I have two cameras.
781630	അവൻ ഈ കലാലയത്തിലെ വിദ്യാർത്ഥിയാണ്.	289933	He's a student at this college.
781631	അവൾ വയലിൻ വായിച്ചു.	311946	She played on the violin.
781632	സാൻ ഫ്രാൻസിസ്കോയ്ക്ക് ന്യൂ യോർക്കിന്റെ ജനസംഖ്യയുടെ പത്തിലൊന്ന് മാത്രമേയുള്ളൂ.	53916	San Francisco is only one-tenth as populous as New York.
781633	മഞ്ഞ് കാരണമാണ് സ്കൂൾ അടച്ചത്.	21565	The school's closure was due to the snow.
781634	ഒരു വലിയ നഗരത്തിൽ ജീവിക്കാൻ എനിക്ക് ഒരാഗ്രഹവുമില്ല.	682455	I have no wish to live in a large city.
781635	നീ അത് തീർത്തോ?	16546	Have you finished it?
781636	ഞാൻ അവളുടെ ഫോൺ നമ്പർ എഴുതിയെടുത്തു.	261298	I wrote down her phone number.
781637	ആ വാതിൽ തനിയെ തുറുന്നു.	50210	The door opened of itself.
781638	എല്ലാം നമ്മുടെ തെറ്റാണ്.	42736	It was all our fault.
781639	അവന് എഴുപത് കിലോ ഭാരമുണ്ട്.	435040	He weighs 70 kilos.
781641	അവൻ ക്ലാസ് മുറിയിലേക്ക് ഓടി.	295363	He ran into the classroom.
781642	ഈ കടയിലെ എറ്റവും മികച്ച ക്യാമറ ഇതാണ്.	56166	This is the best camera in the store.
781643	ഞായറാഴ്ച വൈകുന്നേരം നിനക്ക് വരാൻ പറ്റുമോ?	281860	Can you come on Sunday evening?
781644	നാളെ ഇതേ സമയത്ത് മഴ പെയ്യുകയായിരിക്കും.	323167	It will be raining at this time tomorrow.
781645	ഞാൻ ഇംഗ്ലീഷ് പഠിപ്പിക്കുന്നു.	436979	I teach English.
781647	അവൾ പോകുന്നില്ല എന്ന് തീരുമാനിച്ചു.	313598	She decided not to go.
781648	ഞങ്ങൾ മുമ്പ് പാരീസിലാണ് ജീവിച്ചിരുന്നത്.	248412	We lived in Paris before.
781649	എനിക്ക് പണമില്ല, പക്ഷേ എനിക്ക് സ്വപ്നങ്ങളുണ്ട്.	453512	I don't have money, but I have dreams.
781650	എനിക്ക് നീന്തൽ വളരെ ഇഷ്ടമാണ്.	256174	I like swimming very much.
781722	അവൾ എന്റെ മൂത്ത സഹോദരിയാണ്.	314333	She is my elder sister.
781723	എന്റെ വീട്ടിൽ നിന്നും നിന്റെ വീട് വരെ രണ്ട് കിലോമീറ്റർ ദൂരമുണ്ട്.	680720	The distance from my home to yours is two kilometers.
784380	അതെനിക്ക് വിട്ടു തരിക.	321442	Leave it to me.
784405	അവനെ സ്വാധീനിക്കുക എന്നുള്ളത് അസാധ്യമാണെന്ന് ഞങ്ങൾ കണ്ടെത്തി.	307875	We found it impossible to persuade him.
784408	ഞാൻ എന്താണ് ചെയ്യേണ്ടത്?	449699	What should I do?
784416	ഇതാണ് ജാക്ക് പണിത വീട്.	55922	This is the house that Jack built.
784419	അവൻ എപ്പോഴും പഠിച്ചു കൊണ്ടിരിക്കും.	289211	He is always studying.
789013	ഞാൻ മനസ്സിലാക്കാൻ തുടങ്ങുന്നു.	29197	I am beginning to understand.
789016	അവർ ഒരേ സമയം ചിരിക്കുകയും കരയുകയും ചെയ്തു.	306874	They laughed and cried at the same time.
789019	വെള്ളമില്ലാതെ ജീവിക്കുന്നത് അസാധ്യമാണ്.	270769	It is impossible to live without water.
789021	അവൻ കുതിരപ്പുറത്ത് നിന്ന് താഴെ വീണു.	302383	He fell off the horse.
789022	കാലാവസ്ഥ എപ്പോഴും മാറിക്കൊണ്ടിരിക്കും.	464470	Weather changes often.
789024	ആരോ എന്റെ ബാഗ് മോഷ്ടിച്ചു.	689932	Someone stole my bag.
789025	ഏതാണ് ആദ്യം വന്നത്, കോഴിയോ അതോ മുട്ടയോ?	623300	Which came first, the chicken or the egg?
789026	ആ വീട്ടിൽ രണ്ട് കുടുംബങ്ങൾ താമസിക്കുന്നു.	68550	Two families live in that house.
789096	നാളെ മഴ പെയ്യുകയാണെങ്കിൽ മത്സരം ഉപേക്ഷിക്കും.	30588	The game will be called off if it rains tomorrow.
789098	നീ ഈ പുസ്തകം അവന് തിരിച്ചു നൽകണം.	16571	You must return the book to him.
789565	എനിക്ക് നിന്നെ ഇഷ്ടമാണ്.	410751	I like you.
789566	എനിക്ക് രണ്ട് സഹോദരന്മാരും ഒരു സഹോദരിയും ഉണ്ട്.	453869	I have two brothers and a sister.
789567	എനിക്ക് ആദ്യം അവനെ തിരിച്ചറിയാൻ കഴിഞ്ഞില്ല.	28963	I couldn't recognize him at first.
789568	അവൻ ഒരു കത്തെഴുതി.	452751	He wrote one letter.
789569	ഈ മേശ തടി കൊണ്ട് ഉണ്ടാക്കിയതാണ്.	60865	This table is made of wood.
789570	അവന്റെ പ്രസംഗത്തിന്റെ ഉള്ളടക്കം വളരെ നല്ലതായിരുന്നു.	285361	The content of his speech was very good.
789584	എനിക്ക് ഒരു പുതിയ സൈക്കിൾ വേണം.	269174	I need a new bicycle.
789585	ഞാൻ ആരാണെന്ന് നിനക്കറിയില്ല.	1762	You don't know who I am.
789586	നീ ഞാൻ പറഞ്ഞത് കേൾക്കണമായിരുന്നു.	1726	You should have listened to me.
789588	ഞാൻ ഇന്ന് മുതൽ പുകവലിക്കില്ല.	542899	I won't smoke from today on.
790023	ആ കാർ എന്റേതാണ്.	68276	That car is mine.
792900	കൊതുകുകൾ കാരണം ഞങ്ങൾക്ക് ജനാല അടയ്ക്കേണ്ടി വന്നു.	464386	We had to shut the window because of the mosquitoes.
792901	എനിക്ക് എന്റെ താക്കോൽ നഷ്ടപ്പെട്ടു.	460058	I lost my key.
792902	അവൾ സ്പൂൺ കൊണ്ട് സൂപ്പ് ഇളക്കി.	311030	She stirred the soup with a spoon.
792906	നീ എങ്ങനെ നിന്റെ അവധിക്കാലം ചെലവഴിച്ചു?	19794	How did you spend your vacation?
794024	ആരാണിത് പൊട്ടിച്ചത്?	54973	Who broke this?
794030	കാൽപ്പന്താണ് എനിക്ക് എറ്റവും ഇഷ്ടമുള്ള കളി.	449651	My favourite sport is football.
794068	ഞങ്ങളുടെ ക്ലാസ്സിൽ നാൽപ്പത് വിദ്യാർത്ഥികളുണ്ട്.	506898	There are forty students in our class.
794069	മഴവില്ലിന് ഏഴ് നിറങ്ങളുണ്ട്.	281035	The rainbow has seven colors.
794072	അവൾ ഒരു ധനികനായ വ്യാപാരിയെ വിവാഹം ചെയ്തു.	313321	She married a rich merchant.
794239	അവൾ ഇപ്പോൾ വീട്ടിൽ നിന്ന് പുറപ്പെട്ടതേ ഉള്ളൂ.	313696	She left home just now.
794240	അവൻ മൂന്ന് മണിക്കൂർ കഴിഞ്ഞ് വീട്ടിൽ തിരിച്ചെത്തി.	288541	He came home three hours later.
