650607	അഞ്ചുശരങ്ങളും പോരാതെ മന്മഥന്‍ നിന്‍ ചിരി സായകമാക്കി.	2187311	Kamdev has used your smile as an arrow as all the five arrows were found insufficient.
794244	ഞാൻ യുദ്ധത്തിനെതിരെയാണ്.	762691	I'm against the war.
794245	ഞാൻ രണ്ട് ദിവസം മുമ്പ് അത് നിനക്ക് അയച്ചു.	680125	I sent it to you two days ago.
794247	ഈ പുസ്തകത്തിൽ കുറെ ചിത്രങ്ങളുണ്ട്.	57085	This book contains many pictures.
798487	ഈ കായലിൽ വളരെയധികം മത്സ്യങ്ങളുണ്ട്.	467691	There are many fish in this lake.
800318	എനിക്ക് ഉറപ്പാണ്.	436433	I am sure.
808261	അത് നിന്റെ കത്തിയല്ല.	42814	That is not your knife.
817283	ഞങ്ങളുടെ കൂടെ വരൂ.	433695	Come along with us.
817283	ഞങ്ങളുടെ കൂടെ വരൂ.	433696	Come with us.
817298	അവൻ ജപ്പാനിലേക്ക് എന്നെങ്കിലും ഒരിക്കൽ തിരിച്ചു പോകും.	289025	He will return to Japan some day.
817302	ആരും മറ്റുള്ളവരെ കുറിച്ച് മോശമായി സംസാരിക്കാൻ പാടില്ല.	274750	One should not speak ill of others.
817304	അവനും ഞാനും അദ്ധ്യാപകരാണ്.	284475	He and I are teachers.
817306	ഞാൻ നാളെ പാരീസിലേക്ക് പുറപ്പെടും.	252662	I leave for Paris tomorrow.
817307	വളരെ തണുപ്പായതിനാൽ ഞാൻ പുറത്തു പോയില്ല.	37812	I didn't go out because it was very cold.
817310	ഈ നിഘണ്ടു എന്റേതല്ല.	750879	This dictionary isn't mine.
818982	നിനക്ക് എന്തു ചെയ്യാനാണ് ഇഷ്ടം.	464544	What do you like to do?
820033	എനിക്ക് ഇന്ന് ഇംഗ്ലീഷ് പഠിക്കാൻ തോന്നുന്നില്ല.	242778	I don't feel like studying English today.
820037	ദൈവത്തിന് മുമ്പിൽ എല്ലാ മനുഷ്യരും തുല്യരാണ്.	51726	All men are equal before God.
820052	അവർ നിനക്ക് വേണ്ടി അത് ചെയ്യാൻ തയ്യാറാണ്.	305468	They are willing to do it for you.
820225	അമ്മയാണ് എന്നെ ഞാനാക്കിയത്.	320782	Mother has made me what I am.
820233	ഇന്ന് സ്വാതന്ത്ര്യദിനമാണ്.	480228	Today is Independence Day.
822223	ഇതൊരു തടിമേശയാണ്.	389014	This is a wooden table.
822224	അവൻ ഇവിടെ മാസത്തിലൊരിക്കൽ വരും.	292565	He comes here once a month.
891371	അത് തൊടരുത്	433652	Don't touch it.
891372	അനുവാദമില്ലാതെ മുറിയിൽ പ്രവേശിക്കരുത്.	525744	Don't enter the room without permission.
924864	അതൊരു ചുവന്ന പേനയാണോ?	756497	Is that a red pen?
950153	അടുത്ത വ്യാഴാഴ്ച ഒരു അവധിദിവസമാണ്.	922251	Next Thursday is a holiday.
950158	ഈ മരം വളരെ പെട്ടെന്ന് വളരും.	43797	The tree grows very quickly.
950161	നിന്റെ സഹോദരനെവിടെയാണ്?	873552	Where is your brother?
1055638	എനിക്ക് അഞ്ച് ദിവസത്തെ സമയം തരൂ.	72493	Give me five days.
1055639	ഞാൻ ഈ തെറ്റിനുള്ള വിശദീകരമണം ആവശ്യപ്പെടുന്നു.	58679	I demand an explanation for this mistake.
1233111	ഇത് തണുത്തതല്ല.	392279	This is not cool.
1233112	അവന്റെ ഇടതുകൈ കൊണ്ട് അവൻ പന്ത് പിടിച്ചു.	296677	He caught the ball with his left hand.
1247012	എന്നെ നാളെ വന്നു കാണൂ.	323473	Come and see me tomorrow.
1776820	എല്ലാവർക്കും തെറ്റുപറ്റും.	354852	Everyone makes mistakes.
1776822	കൊള്ളാം! നിങ്ങൾ ഈ ചിത്രം നന്നായി വരച്ചിട്ടുണ്ട്.	1098783	Well done! You have drawn this picture nicely.
1776823	വെള്ളമല്ലാതെ മറ്റൊന്നും കണ്ടില്ല.	270865	Nothing was to be seen but water.
1776824	എന്തെങ്കിലും കുടിക്കാൻ വേണമോ എന്ന് ടോം മേരിയോട് ചോദിച്ചു.	1029713	Tom asked Mary if she wanted something to drink.
1776825	എന്റെ വസ്ത്രങ്ങൾ അവിടെയാണ്.	1635411	My clothes are there.
1776826	ഞങ്ങൾ നിയമങ്ങൾ അനുസരിച്ചു.	23202	We obeyed the rules.
1776827	ഗോൾഡൻ ഗേറ്റ് ബ്രിഡ്ജിന്റെ നീളം എത്രയാണ്?	18489	How long is the Golden Gate Bridge?
1776829	അതൊരു വയസ്സായ സ്ത്രീയുടെ ശബ്ദമാണ്.	1125171	It's the voice of an old woman.
1776830	ഇങ്ങനെയാണ് ആ അപകടം നടന്നത്.	60391	This is how the accident happened.
1776831	മൂന്ന് ലക്ഷം യെൻ ആണ് എന്റെ പ്രതിമാസ ശമ്പളം.	1152403	My monthly salary is 300,000 yen.
1776832	നിനക്ക് ടെന്നീസ് കളിക്കാൻ ഇഷ്ടമാണോ?	39404	Aren't you fond of playing tennis?
1776833	അലൻ ഒരു കവിയാണ്.	607736	Alan is a poet.
1776834	ടോം മാംസവും മുട്ടയും കഴിക്കാറില്ല.	1026197	Tom doesn't eat meat or eggs.
1776835	നൂറ് വരെ എണ്ണൂ.	1624935	Count to one hundred.
1776837	അവൻ ഇപ്പോൾ ഒരു പുസ്തകം എഴുതുകയാണ്.	296637	He's writing a book now.
1776838	ദയവായി ഇവിടെ കാത്തിരിക്കൂ.	61875	Please wait here.
1776839	ഇതെന്റെ നായയാണ്.	983943	This dog is mine.
1776840	എന്റെ മാതാപിതാക്കൾ രണ്ടുപേരും ഇപ്പോൾ വീട്ടിലുണ്ട്.	252088	Both my parents are at home now.
1776841	എത്ര മണിക്കാണ് അപകടം നടന്നതെന്ന് നിനക്കറിയാമോ?	68313	Do you know what time that accident happened?
1776842	നീ ഇന്നലെ സ്കൂളിൽ പോയോ?	69389	Did you go to school yesterday?
1776843	എന്റെ വീട്ടിൽ നിന്ന് ഇറങ്ങിപ്പോകൂ!	1224050	Get out of my house!
1776844	എന്റെ വാക്കുകൾ തെറ്റിദ്ധരിക്കരുത്.	1311889	Don't misunderstand my words.
1776845	നമുക്ക് ക്ഷമിക്കാനാകും, പക്ഷേ മറക്കാൻ അസാധ്യമാണ്.	1303184	We can forgive, but forgetting, it's impossible.
1776846	ആ പൂച്ച എന്റെ കൈയിൽ മാന്തി.	282056	The cat scratched my hand.
1776849	ഞാൻ ഒരു അമേരിക്കക്കാരനല്ല.	831636	I'm not an American.
1776851	ഞാൻ ചിലപ്പോൾ അത്താഴം പാകം ചെയ്യും.	258163	I sometimes cook dinner.
1776852	പഞ്ചസാര വെള്ളത്തിൽ അലിയുന്നു.	243599	Sugar dissolves in water.
1776854	ഈ അയൽപ്പക്കത്തെ ഏറ്റവും വലിയ വീടാണത്.	1611164	It's the biggest house in the neighborhood.
1778131	ഞാൻ ഒരു ഡോക്ടറാണെന്ന് അവൾ വിചാരിച്ചിരുന്നു.	492633	She thought that I was a doctor.
1778132	എന്റെ സഹോദരൻ ഒരിക്കലും ഫുജി കൊടുമുടി കീഴടക്കിയിട്ടില്ല.	251523	My brother has never climbed Mt Fuji.
1778133	അവളുടെ അച്ഛൻ മരിച്ചു.	874943	Her father died.
1778134	ഈ ക്ലാസ്സിൽ നാല്പത് കുട്ടികളാണുള്ളത്.	61184	This class consists of forty pupils.
1778135	അടുത്ത ഞായറാഴ്ച നീ എന്റെ വീട്ടിലേക്ക് വരില്ലേ?	242334	Won't you come to my house next Sunday?
1778136	അതൊരു ഹിന്ദി ചലച്ചിത്രമാണ്.	1663115	It's a Hindi movie.
1778137	ഞാൻ അവരോട് മുറി വിട്ട് പോകാൻ കല്പിച്ചു.	260844	I ordered them to leave the room.
1778138	ഞാൻ തിരിച്ചുവരും.	261982	I'll come back.
1783285	ഈ രണ്ട് ചിത്രങ്ങൾ തമ്മിലുള്ള വ്യത്യാസം നീ കണ്ടുപിടിച്ചോ?	406243	Did you find the difference between these two photos?
1915913	അവൻ എന്നോട് നൃത്തം ചെയ്യാൻ ആവശ്യപ്പെട്ടു.	1745630	He asked me to dance.
1915915	അവന് എന്റെ ഇരട്ടി പ്രായമുണ്ട്.	288157	He is twice as old as I.
2186763	രണ്ടു തവണ അളക്കൂ, ഒരു തവണ മുറിക്കൂ.	1495693	Measure twice, cut once.
2186777	മഴ പെയ്തില്ലായിരുന്നെങ്കില്‍ ഞാന്‍ വന്നേനെ.	2186518	I should have come if it hadn't rained.
2186944	അതുപോലൊരു അപകടം വീണ്ടും ഉണ്ടാകാന്‍ സാധ്യത ഉണ്ട് .	51214	Such an accident is likely to happen again.
2186960	കേള്‍വിക്കാര്‍ അവനെ കൈകൊട്ടി അഭിനന്ദിച്ചു, അതായതു അവന്റെ പ്രകടനം വിജയിച്ചു.	277945	The audience applauded him, which means his performance was a success.
2186993	അവള്‍ക്ക് ലോകവിവരം ഇല്ലായിരുന്നു.	315298	She is ignorant of the world.
2187042	അവന്‍ കടല്‍മാര്‍ഗം വന്നു പക്ഷെ വായുമാര്‍ഗം തിരിച്ചുപോയി.	2186908	He arrived by sea but left by air.
2187053	ഇതാണ് ഫിന്ലാണ്ടിലെ ഏറ്റവും വലിയ വൈദ്യുതിനിലയം.	2186880	This is Finland's biggest power station of all.
2187058	ചോദ്യങ്ങള്‍ ഇതുവരെ ആരെയും വേദനിപ്പിച്ചിട്ടില്ല.	2186856	Questions never hurt anyone.
2187059	ഞാന്‍ ആറു മണിയോട് അടുപ്പിച്ചു വന്നു.	2186522	I came at about six.
2187064	ജോലി കഴിയുന്നതിനു മുന്‍പേ എനിക്ക് പോകണമെന്നില്ല.	2186513	I didn't want to leave before the work was completed.
2187079	ഇപ്പോള്‍ എനിക്ക് എന്ത് വേണമെന്ന് എനിക്കറിയില്ല.	2186494	I don't know what I want right now.
2187080	ഇത് നല്ല മാംസം ആണ് .	57556	This is good meat.
2187083	എനിക്ക് സ്ത്രീകളെ ഇഷ്ടമാണ് .	2186489	I love a woman.
2187089	നമ്മള്‍ തമ്മില്‍ സംസാരിക്കണം എന്ന് ഞാന്‍ വിചാരിക്കുന്നു.	2186487	I think we should talk.
2187093	ആരെ ആണ് നിങ്ങള്‍ വിശ്വസിപ്പിക്കാന്‍ ശ്രമിക്കുന്നത് ?	2186473	Who are you trying to convince?
2187179	എന്നാല്‍ ചെയ്യാന്‍ കഴിയുന്നതൊക്കെ ഞാന്‍ ചെയ്യും.	244079	I will do my best.
2187322	നിങ്ങള്‍ തെറ്റിദ്ധരിച്ചു.	2187275	You've misunderstood.
2187323	നിങ്ങള്‍ പരാജയപ്പെട്ടു.	2187274	You've failed.
2187325	ടോം മനസിലാക്കി.	2187273	Tom understood.
2187326	ടോം നിലവിളിച്ചു.	2187272	Tom screamed.
2187328	അത് വിവേകപരം ആണ് .	2187271	That's wise.
2187343	അത് അസത്യമാണ് .	2187269	That's untrue.
2187346	അത് അവളുടെതാണ് .	2187267	That's hers.
2187349	അത് അവന്റേതാണ് .	2187266	That's his.
2187350	അത് ടോമിന്റെതാണ് .	2187265	That's Tom's.
2187352	അത് അവളാണ് .	2187264	That's her.
2187353	അത് അവനാണ് .	2187263	That's him.
2187354	അത് പര്യാപ്തമാണ് .	2187262	That's sufficient.
2187358	അത് പരിഹാസ്യമാണ് .	2187261	That's ludicrous.
2187366	അത് മനോഹരമാണ് .	2187260	That's lovely.
2187369	അത് യുക്തിസഹമാണ്.	2187259	That's logical.
2187372	അത് വിനോദമാണ്‌ .	2187258	That's fun.
2187375	അത് മണ്ടത്തരമാണ് .	2187257	That's foolish.
2187377	അത് സ്പഷ്ടമാണ് .	2187256	That's evident.
2187381	അത് സംശയകരമാണ് .	2187255	That's doubtful.
2187383	അത് ശരിതന്നെ.	2187254	That's alright.
2187388	അത് അംഗീകരിക്കാവുന്നതാണ് .	2187253	That's acceptable.
2187392	പതുക്കെ ചെയ്യൂ.	2187252	Slow down.
2187400	കുറ്റം പറയുന്നത് നിര്‍ത്തു.	2187251	Quit complaining.
2187403	ശ്രദ്ധാപൂര്‍വ്വം കേള്‍ക്കു.	2187250	Listen closely.
2187404	നമുക്ക് പ്രാര്‍ത്ഥിക്കാം.	2187249	Let's pray.
2187405	ഇത് നിങ്ങളുടെതാണ്.	2187248	It's yours.
2187427	നമുക്കിവിടെ ബേസ് ബോള്‍ കളിയ്ക്കാന്‍ സാധിക്കില്ല.	61924	We cannot play baseball here.
2188414	ഞാന്‍ ചെയ്തു കഴിഞ്ഞിരിക്കുന്നു.	1308819	I'm already done.
2188415	പുഷ്പം വസന്തത്തിന്റെ തുടക്കത്തില്‍ ആണ് വിരിയുന്നത് .	49206	The flower comes out in early spring.
2188416	കാര്‍ അവരുടേതാണോ എന്ന് ഒരു പോലീസുകാരന്‍ പെണ്‍കുട്ടികളോട് ചോദിച്ചു.	825472	A policeman asked the girls if the car was theirs.
2188418	നാളെ നമ്മള്‍ ശത്രുക്കളുമായി ഏറ്റുമുട്ടും.	323395	Tomorrow we will encounter the enemy.
2188419	അവന്‍ എല്ലാദിവസവും ഇവിടെ വരാറില്ല.	303894	He does not come here every day.
2188420	ജാപനീസ് ഗൃഹങ്ങളില്‍ നിങ്ങളുടെ പാദരക്ഷകള്‍ അഴിക്കുക.	281343	Remove your shoes in a Japanese house.
2188421	ടാക്സി വാടക അടുത്ത മാസം കൂടും.	325028	Taxi fares will go up next month.
2188422	ഞങ്ങള്‍ ആറ് വര്ഷം ഒസകയില്‍ താമസിച്ചിരുന്നു.	262680	We have lived in Osaka six years.
2188424	സഞ്ചി എനിക്ക് വഹിക്കാന്‍ കഴിയുന്നതിനെക്കാള്‍ ഭാരമേറിയതായിരുന്നു.	48892	The bag was too heavy for me to carry by myself.
2188426	രണ്ടു കാര്യങ്ങള്‍ ഒരേസമയം ചെയ്യാന്‍ ശ്രമിക്കരുത് .	27468	Don't attempt two things at a time.
2188427	എല്ലാവര്‍ക്കും തങ്ങളുടെതായ ശക്തിയും ദൗര്‍ബല്യങ്ങളും ഉണ്ട് .	276472	Everyone has their own strong and weak points.
2188428	ഞാന്‍ സന്തോഷത്തോടെ നിങ്ങളെ സഹായിക്കാം.	20664	I will gladly help you.
2188429	ഞാന്‍ ആ കത്ത് എഴുതാം എന്ന് സമ്മതിച്ചു.	1798945	I agreed to write that letter.
2188437	ഞാന്‍ ശരിക്കും തളര്‍ന്നു.	433727	I'm really tired.
2188439	നിങ്ങള്‍ ഏതു വര്‍ഷം ആണ് ജനിച്ചത്‌ ?	509620	What year were you born?
2188444	എനിക്ക് വാക്ക് എങ്ങനെ സ്പെല്ല് ചെയ്യണം എന്ന് അറിയില്ല.	254335	I don't know how to spell the word.
2188445	ലണ്ടന്‍ പല തവണ ബോംബ്‌ ചെയ്യപ്പെട്ടു.	29267	London was bombed several times.
2188446	ഇത് എല്ലാവരാലും എളുപ്പത്തില്‍ മനസിലാക്കപ്പെടാന്‍ കഴിയുന്നതല്ല.	51738	It is not easy to be understood by everybody.
2188684	അവന്‍ ദയയില്ലാത്തവന്‍ ആണ്.	2188430	He's ruthless.
2188685	അവള്‍ ദയയില്ലാത്തവള്‍ ആണ്.	2188431	She's ruthless.
2188687	അവള്‍ നല്ല ഒരു പാചകക്കാരി ആണെന്ന് തോന്നുന്നു.	2188385	She seems to be a good cook.
2193214	ചിന്തയുടെ കാട്ടുതീയില്‍, ആത്മനാശത്തിന്റെ ഒരു അംശം ഉണ്ട് .	2188694	In the wild fire of thought, there is an element of the destruction of the self.
2193220	അവന്‍ അത്യാഗ്രഹിയും ദയാരഹിതനും ആണ്.	1879784	He's greedy and ruthless.
2193223	ക്രിസ്തുമസ് ആശംസകള്‍.	1723	Merry Christmas!
2193226	എനിക്ക് മൂന്നു ഭാഷകള്‍ സംസാരിക്കാന്‍ കഴിഞ്ഞിരുന്നെങ്ങില്‍ നന്നായിരുന്നു.	2054058	It would be cool if I could speak three languages.
2226812	ഞാന്‍ എന്റെ നാവ് കടിച്ചു.	2226329	I bit my tongue.
2226814	അവന്‍ മലര്‍ന്നു കിടന്നു.	2225733	He lay down on his back.
2226820	ടോം വ്യാപാരത്തില്‍ എന്നേക്കാള്‍ അനുഭവജ്ഞന്‍ ആണ്.	2225524	Tom is more experienced in business than me.
2226828	അത് എന്നെ വളരെ സന്തോഷവാനാക്കി.	2225432	It made me very happy.
2226833	പഞ്ചസാര വെള്ളത്തില്‍ ലയിക്കും.	2225415	Sugar is soluble in water.
2226837	തീവ്രവാദികള്‍ ഒരു പള്ളി ആക്രമിച്ചു.	2225251	The terrorists attacked a mosque.
2226843	ഞാന്‍ ഒരു പുതിയ വിദ്യാര്‍ഥി ആണ്.	424866	I'm a new student.
2226846	ഇത് ശരിയായിരിക്കാം.	2224578	This may be correct.
2226848	മേരി അതീവ സുന്ദരി ആണ് .	2224009	Mary is quite attractive.
2279018	എന്താണ് നിങ്ങളുടെ ഇഷ്ടപ്പെട്ട നാടന്‍ ബിയര്‍?	906744	What's your favorite domestic beer?
2279026	നമുക്ക് ഒഴുക്കിനെതിരായി നീന്താന്‍ ശ്രമിക്കാം.	1723925	Let us try to swim against the current.
2279138	ടോം ചിരിച്ചു.	2111172	Tom giggled.
2279139	എനിക്ക് ബോസ്ടനിലേക്ക് തിരിച്ചു വരണം.	2033388	I want to be back in Boston.
2296436	ഞാന്‍ ടോമിനെ വെറുക്കുന്നു.	1392718	I hate Tom.
2296440	ആരാണ് നമ്മളെ ചതിച്ചത്?	2296177	Who betrayed us?
2296443	ടോം അര്‍ത്ഥമാക്കിയത് എന്താണ്?	1841429	What does Tom mean?
2296454	ഇത് ഞങ്ങളുടെ ബാഗ്‌ ആണ്.	2295735	This is our bag.
2296456	ഇത് ഞങ്ങളുടെതാണ്.	2295681	This is ours.
2296459	സത്യം പറയുന്ന ഒരു മനുഷ്യന് വേഗതയുള്ള ഒരു കുതിര ആവശ്യമാണ്.	2295644	A man who speaks the truth needs a fast horse.
2296462	അവന്‍ ധാരാളം സംസാരിക്കാറുണ്ട്.	2295540	He talks a lot.
2296464	അവന്‍ നിന്റെ അച്ഛന്‍ അല്ല.	2862895	He is not your father.
2296464	അവന്‍ നിന്റെ അച്ഛന്‍ അല്ല.	2862896	He is not your dad.
2296465	ഇത് ഒരു ത്രികോണം ആണ്.	2294789	This is a triangle.
2296468	ഞാന്‍ നിലം ഉഴുതു.	2294641	I plowed the field.
2296483	ഞാന്‍ ഒരു സ്ത്രീരോഗ വിദഗ്ധന്‍ ആണ്.	2302420	I'm a gynaecologist.
2296491	ഈ വെള്ളം മണമില്ലാത്തത് ആണ്.	2302415	This water is odourless.
2296493	അലൂമിനിയം ഒരു ലോഹം ആണ്.	2302306	Aluminium is a metal.
2296503	എനിക്ക് ഇവിടെ ജീവിക്കാന്‍ ആഗ്രഹമുണ്ട്.	2302407	I want to live here.
2296506	എനിക്ക് ഒരു കോഫി വേണം.	2302296	I want a coffee.
2296514	നിങ്ങള്‍ എന്നെ അന്വേഷിക്കുകയായിരുന്നു എന്ന് ഞാന്‍ വിശ്വസിക്കുന്നു.	2294065	I believe you've been looking for me.
2296515	നിങ്ങള്ക്ക് ടോമിനെ അറിയാം എന്ന് ഞാന്‍ വിചാരിക്കുന്നു.	2294062	I think you know Tom.
2296516	നിങ്ങള്‍ക്ക് ടോമിനെ അറിയാം എന്ന് ഞാന്‍ വിശ്വസിക്കുന്നു.	2294061	I believe you know Tom.
2296520	നിങ്ങള്‍ക്ക് നിയമങ്ങള്‍ അറിയാം എന്ന് ഞാന്‍ വിചാരിക്കുന്നു.	2294060	I think you know the rules.
2296523	നിങ്ങള്‍ക്ക് നിയമങ്ങള്‍ അറിയാം എന്ന് ഞാന്‍ വിശ്വസിക്കുന്നു.	2294059	I believe you know the rules.
2296526	നിങ്ങള്‍ക്ക് ഞങ്ങളെ സഹായിക്കാന്‍ കഴിയും എന്ന് ഞാന്‍ വിചാരിക്കുന്നു.	2294058	I think you can help us.
2300991	അടുത്ത പോപ്പ് ആരായിരിക്കും?	2300828	Who will be the next pope?
2300993	പൂച്ച എലിയെ പിടിച്ചു.	2300762	The cat caught the mouse.
2300995	നിങ്ങളുടെ വേദനക്ക് എനിക്ക് എന്തെങ്ങിലും തരാന്‍ കഴിയും.	2300739	I can give you something for your pain.
2300996	എനിക്ക് നിങ്ങള്‍ക്ക് കുറച്ചു ആവശ്യകരമായ ഇന്‍ഫര്‍മേഷന്‍ തരാം കഴിയും.	2300738	I can give you some useful information.
2300997	എനിക്ക് നിങ്ങള്ക്ക് ആവശ്യമെങ്കില്‍ കുറച്ചു പൈസ തരാന്‍ കഴിയും.	2300737	I can give you some money if you need it.
2300998	എനിക്ക് നിങ്ങള്‍ക്ക് കുറച്ചു വേദനയ്ക്കുള്ള മരുന്ന് തരാന്‍ കഴിയും.	2300736	I can give you some medicine for the pain.
2300999	എനിക്ക് നിങ്ങള്‍ക്ക് ലിഫ്റ്റ്‌ തരാന്‍ കഴിയും.	2300734	I can give you a lift.
2301001	എനിക്ക് നിങ്ങള്‍ക്ക് ടൌണിലേക്ക് ഒരു ലിഫ്റ്റ്‌ തരാന്‍ കഴിയും.	2300733	I can give you a lift into town.
2301003	എനിക്ക് ടോമിന് ഒരു മെസ്സേജ് കൊടുക്കാന്‍ കഴിയും.	2300732	I can give Tom a message.
2301005	എനിക്ക് ഇത് ഇപ്പോള്‍ തന്നെ നിങ്ങള്ക്ക് നല്കാന്‍ കഴിയും.	2300731	I can give it to you right now.
2301006	എനിക്ക് ഇത് പ്രയോഗിച്ചു നോക്കാന്‍ കഴിയും.	2300729	I can give it a shot.
2301006	എനിക്ക് ഇത് പ്രയോഗിച്ചു നോക്കാന്‍ കഴിയും.	2300730	I can give it a try.
2301008	എനിക്ക് നിങ്ങളെ ജയിലില്‍ നിന്നും പുറത്തിറക്കാന്‍ കഴിയും.	2300728	I can get you out of prison.
2301011	നിങ്ങള്‍ക്ക് ഇഷ്ടമാണെങ്കില്‍ ഇതുപോലൊരെണ്ണം തരാന്‍ കഴിയും.	2300727	I can get you one if you like.
2301014	എനിക്ക് ഇനിയും നിങ്ങള്‍ക്ക് തരാന്‍ കഴിയും.	2300726	I can get you more.
2301017	എനിക്ക് നിങ്ങളെ ജോലിയില്‍ നിന്നും പുറതാക്കിപ്പിക്കാന്‍ കഴിയും.	2300725	I can get you fired.
2301020	നിങ്ങള്‍ക്ക് ആവശ്യമായതെല്ലാം നല്കാന്‍ എനിക്ക് കഴിയും.	2300724	I can get you everything you need.
2727612	നിങ്ങൾ ടോമിനെക്കാൾ സമർത്ഥനാണ്.	1895573	You're smarter than Tom is.
2727625	നിങ്ങൾ ബാങ്ക് കൊള്ളയടിക്കുമ്പോൾ, നിങ്ങൾ ജയിലിൽ അടയ്ക്കപ്പെടുന്നു. ഒരു ബാങ്ക് നിങ്ങളെ കൊള്ളയടിക്കുമ്പോൾ, അവർ ലാഭവിഹിതങ്ങൾ വിതരണം ചെയ്യുന്നു.	1358549	Of course it's her.
2727625	നിങ്ങൾ ബാങ്ക് കൊള്ളയടിക്കുമ്പോൾ, നിങ്ങൾ ജയിലിൽ അടയ്ക്കപ്പെടുന്നു. ഒരു ബാങ്ക് നിങ്ങളെ കൊള്ളയടിക്കുമ്പോൾ, അവർ ലാഭവിഹിതങ്ങൾ വിതരണം ചെയ്യുന്നു.	1762010	When you rob a bank, you go to jail. When a bank robs you, they hand out bonuses.
2727630	തീര്‍ച്ചയായും അത് അവൾ തന്നെ ആണ്.	1358549	Of course it's her.
2727631	മധുരപലഹാരം മേശക്കു കീഴിൽ ഉണ്ട്.	63007	Cookie is under the table.
2727632	ഈ പർവത പാത മനോഹരമായ തടാകത്തിനടുത്തേക്ക് കയറിച്ചെല്ലുന്നു.	59174	This mountain path ascends to the beautiful lake.
2727633	അവൻ വൈദ്യശാസ്ത്രത്തിനുവേണ്ടി അവന്റെ ജീവിതം സമർപ്പിച്ചു.	293650	He dedicated his life to medical work.
2727634	ടോം പേജ് മറിച്ചു.	2548066	Tom turned the page.
2727635	നിങ്ങൾ വീട്ടിലേക്കു പോകണം എന്ന് ഞാൻ കരുതുന്നു.	2458492	I think you should go home.
2727646	അവൻ ചെയ്തത് എന്താണോ അത് തെറ്റല്ല.	465974	What he did wasn't wrong.
2730709	അവൾ ഒരു വിദ്യാർത്ഥിനി അല്ല.	2730661	She is not a student.
2730711	അവൻ ഒരു വിദ്യാർത്ഥി അല്ല.	2730657	He is not a student.
2730712	ഞാൻ ഒരു എഞ്ചിനീയർ ആണ്.	2730653	I am an engineer.
2730713	എൻറെ പേര് ജാക്ക് എന്നാണ്.	1646	My name is Jack.
2730715	എനിക്ക് ഇത് വായിക്കാൻ കഴിയുന്നില്ല.	1954727	I can't read this.
2730719	എൻറെ വർത്തമാനപത്രം എവിടെയാണ്.	1963344	Where is my newspaper?
2730720	എൻറെ ഡയറി എവിടെയാണ്.	2730409	Where is my diary?
2730721	മണ്ടത്തരത്തിന് പരിധികളില്ല.	2730212	Ignorance has no limits.
2730722	തീർച്ചയായും ഞാൻ അവളെ സ്നേഹിക്കുന്നു.	2730079	Of course I love her!
2730723	ഞാൻ എൻറെ അവസാന പരീക്ഷ എഴുതുക ആണ്.	2730041	I am taking my final exam.
2730726	മാരിയോ എന്നോട് കളവു പറഞ്ഞതിനാൽ, മേലിൽ അവനോടു ഞാൻ സംസാരിക്കുകയില്ല.	2303	Since Mario lied to me, I don't speak to him anymore.
2730729	ഞാൻ എന്റെ മേലധികാരിയോട് ശമ്പളം കൂട്ടി ചോദിച്ചു.	258384	I asked my boss for a pay increase.
2730730	മേരി നല്ലൊരു പാചകക്കാരി അല്ലെന്നു ടോം കരുതി.	2309391	Tom thought Mary wasn't a very good cook.
2730732	ഒരു മിനുട്ടിനകം ഡോക്ടർ ഇവിടെ എത്തും.	954343	The doctor will be here in a minute.
2730733	അവൻ എന്തായാലും ചെയ്തു.	2556255	He did it anyway.
2730735	എല്ലാം ഒഴുകുന്നു, ഒന്നും നിശ്ചലമായി നില്ക്കുന്നില്ല.	907671	Everything flows, nothing stands still.
